doc_id	Relation_Type	Identifier_1	Identifier_2	Novelty
36301025	Association	D007249	7124	Novel
36301025	Positive_Correlation	84639	3604	Novel
36301025	Positive_Correlation	84639	51744	Novel
36301025	Positive_Correlation	84639	2169	Novel
36301025	Association	D007249	7124	No
36301025	Negative_Correlation	84639	1311	Novel
36301025	Positive_Correlation	84639	7124	Novel
36301025	Positive_Correlation	84639	3587	Novel
36301025	Positive_Correlation	84639	5284	Novel
36301025	Positive_Correlation	84639	10752	Novel
36301025	Negative_Correlation	D007249	84639	No
36301025	Negative_Correlation	84639	145264	Novel
36301036	Negative_Correlation	D015525	D000090862	Novel
36301036	Positive_Correlation	D007249	D008070	No
36301036	Positive_Correlation	D008070	D007249	No
36301036	Association	D000090862	21898	Novel
36301036	Negative_Correlation	D015525	21898	Novel
36301036	Association	D008070	D007249	No
36301036	Association	D003866	21898	Novel
36301036	Negative_Correlation	D015525	D009410	Novel
36301036	Negative_Correlation	D015525	D007249	No
36301036	Negative_Correlation	D015525	D003866	Novel
36301036	Association	D013395	D003866	No
36301036	Positive_Correlation	D008070	21898	Novel
36301036	Association	D009410	21898	Novel
36301036	Association	D015525	D007249	No
36301036	Association	D007249	21926	No
36301036	Association	D007249	16176	No
36301036	Association	D007249	16193	No
36301074	Bind	D005998	2902	No
36301074	Association	D018698	2903	Novel
36301081	Association	C002935	D060766	No
36301115	Association	C068078	D002244	No
36301115	Association	C068078	D013455	No
36301207	Association	D001523	64378	No
36301207	Association	D000437	64378	Novel
36301207	Association	D000438	64378	Novel
36301288	Positive_Correlation	D007649	C565618	Novel
36301288	Positive_Correlation	D020927	D000699	Novel
36301288	Positive_Correlation	D020927	C565618	Novel
36301288	Positive_Correlation	D007649	D000699	Novel
36301288	Cotreatment	D020927	D007649	Novel
36301288	Comparison	D020927	D008874	No
36302045	Association	D004298	D003920	Novel
36302045	Association	D009638	D003920	Novel
36302045	Conversion	D004298	D009638	No
36302045	Positive_Correlation	D004298	D003920	No
36302045	Positive_Correlation	D009638	D003920	Novel
36302045	Negative_Correlation	D014867	D003920	No
36302621	Negative_Correlation	p|SUB|K|63|R	5594	Novel
36302621	Association	p|SUB|K|63|R	207	Novel
36302621	Negative_Correlation	C042577	D006528	No
36302621	Association	26060	222344	Novel
36302621	Association	p|SUB|K|63|R	6774	Novel
36302621	Association	D019000	D006528	Novel
36302621	Association	26060	6774	Novel
36302621	Association	26060	207	Novel
36302621	Association	D019000	C042577	Novel
36302621	Association	26060	5595	Novel
36302621	Association	D019000	D064420	Novel
36302621	Association	C042577	6774	Novel
36302621	Negative_Correlation	p|SUB|K|63|R	5595	Novel
36302621	Association	26060	5594	Novel
36302621	Association	D006528	26060	Novel
36302621	Association	D009369	6774	Novel
36302621	Association	D009369	26060	No
36302621	Negative_Correlation	C042577	D009369	No
36302621	Association	D009369	207	Novel
36302621	Positive_Correlation	C042577	5595	Novel
36302621	Association	207	D006528	Novel
36302621	Negative_Correlation	C042577	222344	Novel
36302621	Positive_Correlation	C042577	D064420	No
36302621	Positive_Correlation	C042577	207	Novel
36302621	Positive_Correlation	C042577	5594	Novel
36302627	Positive_Correlation	D005998	D009410	No
36302627	Negative_Correlation	C010117	C060229	Novel
36302627	Association	D015544	24418	Novel
36302627	Association	D015544	D009410	Novel
36302627	Association	D012433	24418	Novel
36302627	Association	D012433	D009410	Novel
36302627	Negative_Correlation	C079694	24414	No
36302627	Negative_Correlation	C109986	25679	No
36302627	Association	D009410	24418	Novel
36302627	Negative_Correlation	C121465	24418	No
36302650	Association	D018805	19205	Novel
36302650	Association	D007249	12393	Novel
36302650	Association	D007249	19205	Novel
36302650	Association	27401	12393	No
36302650	Association	D007249	27401	Novel
36302650	Association	D055371	19205	Novel
36302650	Association	D008070	D007249	No
36302650	Association	19205	12393	Novel
36302650	Association	D055371	12393	Novel
36302650	Positive_Correlation	D007249	D008070	No
36302650	Association	D018805	12393	Novel
36302650	Positive_Correlation	D008070	D007249	No
36302650	Association	D018805	27401	Novel
36302650	Association	D055371	27401	Novel
36302751	Association	D001943	79068	Novel
36302751	Association	C005955	79068	Novel
36302751	Association	D009369	79068	Novel
36302751	Association	D009369	6774	Novel
36302751	Association	6935	51441	Novel
36302751	Negative_Correlation	C010223	79068	Novel
36302751	Association	C005955	D001943	Novel
36302751	Positive_Correlation	79068	6935	Novel
36302751	Association	79068	51441	Novel
36302751	Association	C010223	D009369	Novel
36302844	Association	D009369	207	Novel
36302844	Association	5594	D009369	No
36302844	Association	D009369	207	Novel
36302844	Association	D009369	5594	Novel
36302863	Association	OMIM:138800	403640	Novel
36302863	Association	D001943	488084	Novel
36302863	Association	D001943	403640	Novel
36302929	Association	C033616	D001523	Novel
36302945	Association	D005291	D005947	Novel
36302945	Association	D064751	D007930	No
36302945	Association	D064751	D009584	No
36302945	Negative_Correlation	D064751	D005291	Novel
36302964	Association	D008055	D006099	Novel
36302964	Association	C538539	2475	Novel
36302964	Positive_Correlation	10981	2475	No
36302964	Association	3257	7124	Novel
36302964	Association	D006099	3257	Novel
36302964	Association	C538539	10981	Novel
36302964	Association	D007249	3552	No
36302964	Association	3257	3552	Novel
36302964	Association	D003424	3257	No
36302964	Association	D008659	3257	Novel
36302964	Association	D007249	7124	No
36302964	Association	D007249	7124	Novel
36302964	Association	D008055	3257	Novel
36302964	Association	D007249	3257	Novel
36302964	Positive_Correlation	C538539	2475	Novel
36303148	Negative_Correlation	D005227	D003248	Novel
36303148	Negative_Correlation	D012964	D003248	Novel
36303157	Negative_Correlation	D008911	D001480	Novel
36303157	Association	D009902	24387	Novel
36303157	Association	D009471	24387	No
36303157	Negative_Correlation	D009471	24387	No
36303157	Association	D009471	25293	No
36303157	Association	D009902	25293	Novel
36303157	Negative_Correlation	D009902	24387	Novel
36303157	Positive_Correlation	D009902	p|SUB|E|5415|A	No
36303157	Positive_Correlation	25293	p|SUB|E|5415|A	No
36303157	Negative_Correlation	D009471	25293	No
36303158	Association	125488	7157	Novel
36303158	Positive_Correlation	D009362	125488	Novel
36303158	Negative_Correlation	D008175	125488	Novel
36303158	Association	7157	D009369	No
36303158	Association	D008175	125488	Novel
36303158	Association	D009369	125488	No
36303158	Association	D000077192	7157	No
36303223	Association	D013447	6821	Novel
36303223	Association	C011119	6821	Novel
36303223	Association	C536184	6821	Novel
36303223	Positive_Correlation	C538141	rs780917238	Novel
36303223	Positive_Correlation	C536184	rs780917238	Novel
36303223	Positive_Correlation	C538141	rs747461754	Novel
36303223	Association	C538141	6821	Novel
36303223	Positive_Correlation	C538141	p|SUB|Y|400|	Novel
36303253	Association	D001943	2099	No
36303253	Association	D009369	2099	No
36303429	Association	D002338	D000040	No
36303429	Association	D002338	C000591191	No
36303443	Negative_Correlation	C529054	4318	Novel
36303443	Association	D054143	6524	No
36303443	Association	D054143	3958	Novel
36303443	Negative_Correlation	D013148	D054143	Novel
36303443	Association	D006333	3553	No
36303443	Cotreatment	C529054	C549068	Novel
36303443	Association	D013148	207	Novel
36303443	Positive_Correlation	D054143	1277	Novel
36303443	Association	C529054	2932	Novel
36303443	Association	C529054	5595	Novel
36303443	Positive_Correlation	D013148	5594	Novel
36303443	Association	D013148	2931	Novel
36303443	Association	D006333	1277	No
36303443	Association	D054143	4318	Novel
36303443	Association	C529054	207	Novel
36303443	Positive_Correlation	D013148	5595	Novel
36303443	Association	C529054	5594	Novel
36303443	Association	C529054	2931	Novel
36303443	Cotreatment	C529054	D013148	Novel
36303443	Association	D013148	3958	Novel
36303443	Association	D013148	2932	Novel
36303443	Negative_Correlation	C529054	D054143	Novel
36303443	Negative_Correlation	C529054	3569	Novel
36303443	Negative_Correlation	C549068	D054143	No
36303443	Association	D054143	3553	Novel
36303443	Association	D013148	4318	Novel
36303443	Negative_Correlation	C529054	2335	Novel
36303443	Negative_Correlation	C529054	3958	Novel
36303443	Association	D013148	3553	Novel
36303443	Negative_Correlation	C529054	4314	Novel
36303443	Negative_Correlation	C529054	3553	Novel
36303443	Association	D054143	4314	Novel
36303443	Association	D006333	2335	No
36303443	Association	D006333	3569	No
36303626	Negative_Correlation	D004958	D000074609	Novel
36303626	Negative_Correlation	D000074609	1588	Novel
36303626	Association	D000137	1588	Novel
36303835	Association	D009362	84985	No
36303835	Association	D009369	84985	No
36303866	Association	D000450	D007010	Novel
36303921	Negative_Correlation	D000667	9988313	Novel
36304045	Association	5728	D009369	Novel
36304045	Association	5728	D009369	No
36304045	Association	D009369	207	Novel
36304045	Positive_Correlation	207	5295	No
36304097	Positive_Correlation	C075750	D013585	Novel
36304097	Positive_Correlation	D013585	5950	Novel
36304097	Association	D016893	5950	Novel
36304097	Association	D013585	5950	Novel
36304097	Negative_Correlation	5950	847	Novel
36304097	Association	D050197	5950	Novel
36304097	Positive_Correlation	C075750	5950	Novel
36304125	Association	D012772	50486	Novel
36304125	Positive_Correlation	4758	266747	Novel
36304125	Association	D012772	2495	Novel
36304125	Association	4758	2495	Novel
36304125	Association	4758	4792	Novel
36304125	Association	4758	3576	Novel
36304125	Positive_Correlation	4758	4318	Novel
36304125	Association	4758	50486	Novel
36304125	Association	D012772	3576	Novel
36304125	Association	D012772	4792	Novel
36304135	Association	D009369	3984	Novel
36304135	Association	D009369	7422	No
36304135	Positive_Correlation	D002945	3984	Novel
36304135	Association	3984	3159	Novel
36304135	Association	C535808	3984	Novel
36304135	Association	D000077192	3159	Novel
36304135	Association	D000077192	3984	Novel
36304135	Association	C535808	3159	Novel
36304135	Negative_Correlation	D002945	D009369	No
36304135	Negative_Correlation	D002945	D000077192	No
36304158	Association	D013919	116554	Novel
36304158	Association	D013919	25459	Novel
36304158	Association	D013919	362787	Novel
36304158	Association	D013919	24338	Novel
36304185	Association	D009369	26413	Novel
36304185	Negative_Correlation	D008687	D015179	Novel
36304185	Cotreatment	D000077157	D008687	Novel
36304185	Association	D009369	12443	Novel
36304185	Negative_Correlation	D008687	26413	Novel
36304185	Negative_Correlation	D000077157	D015179	Novel
36304185	Negative_Correlation	D000077157	D009369	No
36304255	Positive_Correlation	D001249	282665	No
36304255	Negative_Correlation	D007249	15978	Novel
36304255	Positive_Correlation	15978	246779	Novel
36304255	Association	12504	15978	No
36304255	Association	15978	20848	Novel
36304255	Negative_Correlation	D001249	15978	Novel
36304255	Association	15978	20846	Novel
36304255	Association	15978	12504	Novel
36304255	Association	D007249	246779	Novel
36304255	Association	D001249	246779	Novel
36304255	Negative_Correlation	15978	12504	Novel
36304323	Association	D007938	4928	No
36304389	Positive_Correlation	D000040	107860239	Novel
36304402	Positive_Correlation	C416723	D008315	Novel
36304402	Positive_Correlation	C416723	D017382	Novel
36304453	Bind	3558	3559	Novel
36304453	Association	D009373	3458	Novel
36304453	Association	D009373	3586	No
36304453	Association	D009373	3565	No
36304453	Association	D009373	3558	No
36304453	Association	7124	D009369	Novel
36304453	Association	D009373	7124	No
36304453	Association	D009373	3569	No
36304453	Association	3558	3586	Novel
36304453	Positive_Correlation	3559	3586	Novel
36304533	Association	D001327	6772	No
36304533	Association	D003922	6772	Novel
36304533	Association	D002178	6772	No
36304533	Association	D008107	6772	Novel
36304533	Positive_Correlation	D002178	c|SUB|A|866|G	Novel
36304533	Association	D013163	6772	Novel
36304533	Negative_Correlation	D012293	D014376	No
36304533	Association	D059606	6772	Novel
36304533	Association	D002180	6772	Novel
36304533	Association	D001786	6772	Novel
36304533	Association	D006529	6772	Novel
36304533	Association	D012141	6772	No
36304533	Negative_Correlation	D007538	D014376	No
36304536	Positive_Correlation	20893	17126	Novel
36304536	Association	20893	18033	Novel
36304536	Positive_Correlation	D001281	20893	Novel
36304536	Association	D000860	20893	No
36304536	Association	11606	D009369	No
36304536	Positive_Correlation	20893	56543	Novel
36304536	Positive_Correlation	11606	216799	Novel
36304536	Positive_Correlation	11606	17126	No
36304536	Positive_Correlation	D007249	11606	No
36304536	Association	20893	216799	Novel
36304536	Positive_Correlation	11606	18033	Novel
36304536	Association	D006333	20893	Novel
36304536	Association	D014777	20893	No
36304536	Association	D020257	20893	Novel
36304536	Positive_Correlation	20893	14609	Novel
36304536	Association	D001281	20893	Novel
36304536	Positive_Correlation	D005355	20893	Novel
36304536	Association	D007249	20893	Novel
36304536	Association	D009369	20893	No
36304536	Positive_Correlation	D001281	11606	No
36304536	Positive_Correlation	D005355	11606	No
36304536	Association	D005355	20893	Novel
36304536	Positive_Correlation	C563984	11606	No
36304536	Negative_Correlation	18033	D009369	No
36304536	Positive_Correlation	20893	11606	Novel
36304565	Association	D003865	1565	No
36304708	Association	D004715	7124	Novel
36304708	Association	D004715	3484	Novel
36304708	Association	D007249	3553	No
36304708	Association	D007249	7124	Novel
36304708	Association	D007249	7124	No
36304708	Positive_Correlation	D004715	3553	Novel
36304708	Negative_Correlation	D004715	3484	Novel
36304708	Negative_Correlation	D004715	216	Novel
36304708	Positive_Correlation	D004715	7124	Novel
36304708	Association	D007249	3553	Novel
36304708	Association	D004715	3553	Novel
36304735	Association	D015473	7490	Novel
36304735	Association	D015470	7490	No
36304735	Association	D009369	7490	No
36304742	Conversion	D002245	D006838	Novel
36304742	Positive_Correlation	D002245	D006838	Novel
36304805	Association	D010100	D008708	Novel
36304805	Association	D008708	3048	Novel
36304805	Association	3048	3048	Novel
36304805	Positive_Correlation	D008708	3048	Novel
36304922	Association	D001943	2475	No
36304922	Negative_Correlation	D000068338	2475	No
36304922	Negative_Correlation	D000068338	D001943	No
36304922	Association	D064726	2475	No
36304922	Negative_Correlation	D000068338	D064726	No
